Fecha-Hora,Par,Accion,Precio,Monto (USDT),RSI,EMA rapida,EMA lenta,
21/09/2025 02:02,TEST/USDT,BUY,0.01,2,30,0.01,0.02,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2025-09-21 02:26:41,VGX/USDT,BUY,0.018,28.02,50.96,0.0176,0.0175
2025-09-21 02:26:42,PYR/USDT,SELL,1.109,28.02,45.61,1.111,1.1135
2025-09-21 02:26:43,FLUX/USDT,BUY,0.2014,28.02,50.0,0.2025,0.2022
2025-09-21 02:26:44,CVX/USDT,BUY,3.861,28.02,51.45,3.8873,3.8774
2025-09-21 02:26:47,BTTC/USDT,SELL,0.0,28.02,45.45,0.0,0.0
2025-09-21 02:26:49,KDA/USDT,BUY,0.3815,28.02,52.0,0.3823,0.3822
2025-09-21 02:26:51,LDO/USDT,SELL,1.2607,28.02,47.47,1.2682,1.2696
2025-09-21 02:26:52,OP/USDT,BUY,0.8069,28.02,50.81,0.8111,0.8101
2025-09-21 02:26:53,POLYX/USDT,SELL,0.1348,28.02,47.73,0.135,0.1352
2025-09-21 02:26:53,OSMO/USDT,BUY,0.1594,28.02,51.85,0.1594,0.1594
2025-09-21 02:26:54,HFT/USDT,BUY,0.089,28.02,48.18,0.0892,0.0889
2025-09-21 02:26:55,HIFI/USDT,SELL,0.127,28.02,49.91,0.1214,0.1338
2025-09-21 02:26:55,RPL/USDT,SELL,6.17,28.02,46.67,6.2062,6.2279
2025-09-21 02:26:55,PROS/USDT,BUY,0.0372,28.02,53.1,0.0541,0.0505
2025-09-21 02:26:57,SSV/USDT,BUY,9.311,28.02,50.88,9.3376,9.3323
2025-09-21 02:26:57,BETH/USDT,SELL,1556.27,28.02,48.82,1558.1464,1564.0363
2025-09-21 02:26:58,USTC/USDT,SELL,0.013,28.02,48.28,0.013,0.013
2025-09-21 02:26:58,GLM/USDT,BUY,0.2405,28.02,52.63,0.2407,0.2406
2025-09-21 02:27:00,WBTC/USDT,SELL,115646.9,28.02,46.95,115683.4017,115727.5984
2025-09-21 02:27:01,SUI/USDT,SELL,3.6439,28.02,46.25,3.6606,3.6653
2025-09-21 02:27:01,PEPE/USDT,SELL,0.0,28.02,50.0,0.0,0.0
2025-09-21 02:27:03,ARKM/USDT,BUY,0.62,28.02,52.63,0.6211,0.6197
2025-09-21 02:27:03,WBETH/USDT,SELL,4820.61,28.02,47.4,4828.4703,4830.6035
2025-09-21 02:27:03,WLD/USDT,SELL,1.499,28.02,45.92,1.5059,1.5085
2025-09-21 02:27:04,SEI/USDT,SELL,0.3182,28.02,49.66,0.319,0.3196
2025-09-21 02:27:04,ARK/USDT,BUY,0.4597,28.02,48.86,0.4602,0.46
2025-09-21 02:27:05,IQ/USDT,BUY,0.0034,28.02,49.22,0.0034,0.0034
2025-09-21 02:27:06,TIA/USDT,SELL,1.718,28.02,51.35,1.7213,1.7219
2025-09-21 02:27:07,PIVX/USDT,BUY,0.1369,28.02,49.56,0.1371,0.1367
2025-09-21 02:27:07,BLUR/USDT,BUY,0.0856,28.02,45.56,0.0859,0.0858
2025-09-21 02:27:08,AEUR/USDT,BUY,1.0937,28.02,40.26,1.0941,1.0935
2025-09-21 02:27:08,JTO/USDT,BUY,1.867,28.02,51.0,1.8738,1.8725
2025-09-21 02:27:09,BONK/USDT,SELL,0.0,28.02,47.67,0.0,0.0
2025-09-21 02:27:10,ALT/USDT,BUY,0.0338,28.02,50.86,0.034,0.0339
2025-09-21 02:27:11,STRK/USDT,BUY,0.1309,28.02,51.52,0.1309,0.1308
